Date,Product,Category,Price,Quantity,Revenue
2024-03-08,Biscuits Pack,Snacks,4301,100,430100
2024-03-08,Chin Chin 500g,Snacks,4515,127,573405
2024-03-08,Plantain Chips 200g,Snacks,2435,145,353075
2024-03-08,Groundnut 500g,Snacks,4938,13,64194
2024-03-08,Chicken 1kg,Proteins,1781,108,192348
2024-03-08,Beef 1kg,Proteins,4682,170,795940
2024-03-08,Fish 1kg,Proteins,1558,40,62320
2024-03-08,Eggs Crate,Proteins,1664,142,236288
2024-03-08,Detergent 1kg,Household,2926,15,43890
2024-03-08,Soap Bar,Household,1269,177,224613
2024-03-08,Toothpaste 100ml,Household,412,93,38316
2024-03-08,Tissue Roll Pack,Household,2999,104,311896
2024-03-09,Rice 5kg,Grains,1020,160,163200
2024-03-09,Beans 2kg,Grains,3099,21,65079
2024-03-09,Maize Flour 1kg,Grains,1396,153,213588
2024-03-09,Garri 2kg,Grains,1530,139,212670
2024-03-09,Tomatoes 1kg,Vegetables,4957,134,664238
2024-03-09,Onions 1kg,Vegetables,4576,113,517088
2024-03-09,Pepper 0.5kg,Vegetables,399,186,74214
2024-03-09,Spinach Bunch,Vegetables,1315,17,22355
2024-03-09,Milk 1L,Dairy,2179,115,250585
2024-03-09,Yoghurt 500ml,Dairy,1145,124,141980
2024-03-09,Butter 250g,Dairy,685,166,113710
2024-03-09,Cheese 200g,Dairy,2483,130,322790
2024-03-09,Coke 50cl,Beverages,1380,66,91080
2024-03-09,Pepsi 50cl,Beverages,3524,51,179724
2024-03-09,Malt 33cl,Beverages,2449,177,433473
2024-03-09,Juice 1L,Beverages,3800,44,167200
2024-03-09,Biscuits Pack,Snacks,4994,90,449460
2024-03-09,Chin Chin 500g,Snacks,4185,82,343170
2024-03-09,Plantain Chips 200g,Snacks,1730,74,128020
2024-03-09,Groundnut 500g,Snacks,3329,138,459402
2024-03-09,Chicken 1kg,Proteins,3903,135,526905
2024-03-09,Beef 1kg,Proteins,708,62,43896
2024-03-09,Fish 1kg,Proteins,1698,85,144330
2024-03-09,Eggs Crate,Proteins,3985,57,227145
2024-03-09,Detergent 1kg,Household,1982,51,101082
2024-03-09,Soap Bar,Household,866,141,122106
2024-03-09,Toothpaste 100ml,Household,2308,111,256188
2024-03-09,Tissue Roll Pack,Household,3281,166,544646
2024-03-10,Rice 5kg,Grains,2417,54,130518
2024-03-10,Beans 2kg,Grains,4017,25,100425
2024-03-10,Maize Flour 1kg,Grains,4751,25,118775
2024-03-10,Garri 2kg,Grains,1371,58,79518
2024-03-10,Tomatoes 1kg,Vegetables,1442,90,129780
2024-03-10,Onions 1kg,Vegetables,2880,167,480960
2024-03-10,Pepper 0.5kg,Vegetables,1246,26,32396
2024-03-10,Spinach Bunch,Vegetables,2013,10,20130
2024-03-10,Milk 1L,Dairy,959,55,52745
2024-03-10,Yoghurt 500ml,Dairy,1532,61,93452
2024-03-10,Butter 250g,Dairy,1312,27,35424
2024-03-10,Cheese 200g,Dairy,2893,51,147543
2024-03-10,Coke 50cl,Beverages,1394,146,203524
2024-03-10,Pepsi 50cl,Beverages,4845,11,53295
2024-03-10,Malt 33cl,Beverages,3732,109,406788
2024-03-10,Juice 1L,Beverages,4066,101,410666
2024-03-10,Biscuits Pack,Snacks,4867,115,559705
2024-03-10,Chin Chin 500g,Snacks,4387,199,873013
2024-03-10,Plantain Chips 200g,Snacks,4228,65,274820
2024-03-10,Groundnut 500g,Snacks,581,132,76692
2024-03-10,Chicken 1kg,Proteins,2152,198,426096
2024-03-10,Beef 1kg,Proteins,2282,27,61614
2024-03-10,Fish 1kg,Proteins,3179,90,286110
2024-03-10,Eggs Crate,Proteins,4823,104,501592
2024-03-10,Detergent 1kg,Household,1806,122,220332
2024-03-10,Soap Bar,Household,1920,152,291840
2024-03-10,Toothpaste 100ml,Household,819,14,11466
2024-03-10,Tissue Roll Pack,Household,2155,22,47410
2024-03-11,Rice 5kg,Grains,4883,58,283214
2024-03-11,Beans 2kg,Grains,3495,49,171255
2024-03-11,Maize Flour 1kg,Grains,437,76,33212
2024-03-11,Garri 2kg,Grains,3479,131,455749
2024-03-11,Tomatoes 1kg,Vegetables,1442,146,210532
2024-03-11,Onions 1kg,Vegetables,1995,133,265335
2024-03-11,Pepper 0.5kg,Vegetables,4610,176,811360
2024-03-11,Spinach Bunch,Vegetables,635,123,78105
2024-03-11,Milk 1L,Dairy,1526,88,134288
2024-03-11,Yoghurt 500ml,Dairy,2604,64,166656
2024-03-11,Butter 250g,Dairy,2440,120,292800
2024-03-11,Cheese 200g,Dairy,2586,137,354282
2024-03-11,Coke 50cl,Beverages,1230,158,194340
2024-03-11,Pepsi 50cl,Beverages,1079,54,58266
2024-03-11,Malt 33cl,Beverages,4827,37,178599
2024-03-11,Juice 1L,Beverages,3092,90,278280
2024-03-11,Biscuits Pack,Snacks,1675,112,187600
2024-03-11,Chin Chin 500g,Snacks,3249,101,328149
2024-03-11,Plantain Chips 200g,Snacks,564,34,19176
2024-03-11,Groundnut 500g,Snacks,2003,70,140210
2024-03-11,Chicken 1kg,Proteins,2665,34,90610
2024-03-11,Beef 1kg,Proteins,4732,133,629356
2024-03-11,Fish 1kg,Proteins,2239,67,150013
2024-03-11,Eggs Crate,Proteins,4851,42,203742
2024-03-11,Detergent 1kg,Household,621,69,42849
2024-03-11,Soap Bar,Household,851,180,153180
2024-03-11,Toothpaste 100ml,Household,2482,122,302804
2024-03-11,Tissue Roll Pack,Household,2918,157,458126
2024-03-12,Rice 5kg,Grains,738,28,20664
2024-03-12,Beans 2kg,Grains,767,15,11505
2024-03-12,Maize Flour 1kg,Grains,4066,137,557042
2024-03-12,Garri 2kg,Grains,1812,117,212004
2024-03-12,Tomatoes 1kg,Vegetables,785,176,138160
2024-03-12,Onions 1kg,Vegetables,4687,147,688989
2024-03-12,Pepper 0.5kg,Vegetables,2298,40,91920
2024-03-12,Spinach Bunch,Vegetables,4072,76,309472
2024-03-12,Milk 1L,Dairy,2941,193,567613
2024-03-12,Yoghurt 500ml,Dairy,3455,29,100195
2024-03-12,Butter 250g,Dairy,1688,33,55704
2024-03-12,Cheese 200g,Dairy,466,175,81550
2024-03-12,Coke 50cl,Beverages,3070,110,337700
2024-03-12,Pepsi 50cl,Beverages,1657,152,251864
2024-03-12,Malt 33cl,Beverages,1292,198,255816
2024-03-12,Juice 1L,Beverages,1020,108,110160
2024-03-12,Biscuits Pack,Snacks,1028,144,148032
2024-03-12,Chin Chin 500g,Snacks,2674,28,74872
2024-03-12,Plantain Chips 200g,Snacks,4572,135,617220
2024-03-12,Groundnut 500g,Snacks,3611,39,140829
2024-03-12,Chicken 1kg,Proteins,464,163,75632
2024-03-12,Beef 1kg,Proteins,3418,197,673346
2024-03-12,Fish 1kg,Proteins,3869,79,305651
2024-03-12,Eggs Crate,Proteins,3646,64,233344
2024-03-12,Detergent 1kg,Household,4708,154,725032
2024-03-12,Soap Bar,Household,4286,162,694332
2024-03-12,Toothpaste 100ml,Household,454,108,49032
2024-03-12,Tissue Roll Pack,Household,1102,73,80446
2024-03-13,Rice 5kg,Grains,1083,129,139707
2024-03-13,Beans 2kg,Grains,1710,122,208620
2024-03-13,Maize Flour 1kg,Grains,4168,151,629368
2024-03-13,Garri 2kg,Grains,2469,199,491331
2024-03-13,Tomatoes 1kg,Vegetables,4494,130,584220
2024-03-13,Onions 1kg,Vegetables,2621,28,73388
2024-03-13,Pepper 0.5kg,Vegetables,576,138,79488
2024-03-13,Spinach Bunch,Vegetables,1101,119,131019
2024-03-13,Milk 1L,Dairy,3120,78,243360
2024-03-13,Yoghurt 500ml,Dairy,4995,65,324675
2024-03-13,Butter 250g,Dairy,962,140,134680
2024-03-13,Cheese 200g,Dairy,3536,99,350064
2024-03-13,Coke 50cl,Beverages,4589,186,853554
2024-03-13,Pepsi 50cl,Beverages,3251,49,159299
2024-03-13,Malt 33cl,Beverages,3162,152,480624
2024-03-13,Juice 1L,Beverages,2212,151,334012
2024-03-13,Biscuits Pack,Snacks,221,85,18785
2024-03-13,Chin Chin 500g,Snacks,2083,130,270790
2024-03-13,Plantain Chips 200g,Snacks,950,94,89300
2024-03-13,Groundnut 500g,Snacks,3820,82,313240
2024-03-13,Chicken 1kg,Proteins,2308,71,163868
2024-03-13,Beef 1kg,Proteins,3654,51,186354
2024-03-13,Fish 1kg,Proteins,2253,112,252336
2024-03-13,Eggs Crate,Proteins,914,93,85002
2024-03-13,Detergent 1kg,Household,3595,165,593175
2024-03-13,Soap Bar,Household,2143,200,428600
2024-03-13,Toothpaste 100ml,Household,3282,53,173946
2024-03-13,Tissue Roll Pack,Household,1361,160,217760
2024-03-14,Rice 5kg,Grains,362,23,8326
2024-03-14,Beans 2kg,Grains,2791,103,287473
2024-03-14,Maize Flour 1kg,Grains,3581,123,440463
2024-03-14,Garri 2kg,Grains,2459,83,204097
2024-03-14,Tomatoes 1kg,Vegetables,959,72,69048
2024-03-14,Onions 1kg,Vegetables,2846,90,256140
2024-03-14,Pepper 0.5kg,Vegetables,2995,58,173710
2024-03-14,Spinach Bunch,Vegetables,4914,13,63882
2024-03-14,Milk 1L,Dairy,4117,13,53521
2024-03-14,Yoghurt 500ml,Dairy,4738,64,303232
2024-03-14,Butter 250g,Dairy,1163,84,97692
2024-03-14,Cheese 200g,Dairy,4166,79,329114
2024-03-14,Coke 50cl,Beverages,1196,87,104052
2024-03-14,Pepsi 50cl,Beverages,2701,51,137751
2024-03-14,Malt 33cl,Beverages,3690,44,162360
2024-03-14,Juice 1L,Beverages,4332,91,394212
2024-03-14,Biscuits Pack,Snacks,580,128,74240
2024-03-14,Chin Chin 500g,Snacks,3484,175,609700
2024-03-14,Plantain Chips 200g,Snacks,3065,61,186965
2024-03-14,Groundnut 500g,Snacks,4222,66,278652
2024-03-14,Chicken 1kg,Proteins,4242,115,487830
2024-03-14,Beef 1kg,Proteins,3733,126,470358
2024-03-14,Fish 1kg,Proteins,1562,68,106216
2024-03-14,Eggs Crate,Proteins,4260,125,532500
2024-03-14,Detergent 1kg,Household,557,77,42889
2024-03-14,Soap Bar,Household,690,90,62100
2024-03-14,Toothpaste 100ml,Household,4449,95,422655
2024-03-14,Tissue Roll Pack,Household,4873,145,706585
2024-03-15,Rice 5kg,Grains,1598,25,39950
2024-03-15,Beans 2kg,Grains,4351,40,174040
2024-03-15,Maize Flour 1kg,Grains,3373,94,317062
2024-03-15,Garri 2kg,Grains,1284,42,53928
2024-03-15,Tomatoes 1kg,Vegetables,622,56,34832
2024-03-15,Onions 1kg,Vegetables,4499,75,337425
2024-03-15,Pepper 0.5kg,Vegetables,3476,156,542256
2024-03-15,Spinach Bunch,Vegetables,878,95,83410
2024-03-15,Milk 1L,Dairy,788,48,37824
2024-03-15,Yoghurt 500ml,Dairy,4192,110,461120
2024-03-15,Butter 250g,Dairy,4567,126,575442
2024-03-15,Cheese 200g,Dairy,1940,125,242500
2024-03-15,Coke 50cl,Beverages,4761,169,804609
2024-03-15,Pepsi 50cl,Beverages,2309,77,177793
2024-03-15,Malt 33cl,Beverages,3957,140,553980
2024-03-15,Juice 1L,Beverages,4013,189,758457
2024-03-15,Biscuits Pack,Snacks,2984,76,226784
2024-03-15,Chin Chin 500g,Snacks,3740,158,590920
2024-03-15,Plantain Chips 200g,Snacks,2517,47,118299
2024-03-15,Groundnut 500g,Snacks,1227,27,33129
2024-03-15,Chicken 1kg,Proteins,4033,37,149221
2024-03-15,Beef 1kg,Proteins,703,142,99826
2024-03-15,Fish 1kg,Proteins,2998,148,443704
2024-03-15,Eggs Crate,Proteins,1094,113,123622
2024-03-15,Detergent 1kg,Household,969,33,31977
2024-03-15,Soap Bar,Household,1398,26,36348
2024-03-15,Toothpaste 100ml,Household,3899,26,101374
2024-03-15,Tissue Roll Pack,Household,3141,27,84807
2024-03-16,Rice 5kg,Grains,3351,124,415524
2024-03-16,Beans 2kg,Grains,3765,83,312495
2024-03-16,Maize Flour 1kg,Grains,4489,85,381565
2024-03-16,Garri 2kg,Grains,595,162,96390
2024-03-16,Tomatoes 1kg,Vegetables,379,58,21982
2024-03-16,Onions 1kg,Vegetables,644,42,27048
2024-03-16,Pepper 0.5kg,Vegetables,571,60,34260
2024-03-16,Spinach Bunch,Vegetables,828,179,148212
2024-03-16,Milk 1L,Dairy,3955,123,486465
2024-03-16,Yoghurt 500ml,Dairy,1463,175,256025
2024-03-16,Butter 250g,Dairy,1379,25,34475
2024-03-16,Cheese 200g,Dairy,1543,100,154300
2024-03-16,Coke 50cl,Beverages,1158,29,33582
2024-03-16,Pepsi 50cl,Beverages,2561,32,81952
2024-03-16,Malt 33cl,Beverages,3598,183,658434
2024-03-16,Juice 1L,Beverages,3168,106,335808
2024-03-16,Biscuits Pack,Snacks,1545,93,143685
2024-03-16,Chin Chin 500g,Snacks,1289,132,170148
2024-03-16,Plantain Chips 200g,Snacks,3287,176,578512
2024-03-16,Groundnut 500g,Snacks,3032,189,573048
2024-03-16,Chicken 1kg,Proteins,2209,54,119286
2024-03-16,Beef 1kg,Proteins,1327,53,70331
2024-03-16,Fish 1kg,Proteins,3204,114,365256
2024-03-16,Eggs Crate,Proteins,2781,127,353187
2024-03-16,Detergent 1kg,Household,1313,191,250783
2024-03-16,Soap Bar,Household,2215,143,316745
2024-03-16,Toothpaste 100ml,Household,4735,37,175195
2024-03-16,Tissue Roll Pack,Household,377,76,28652
2024-03-17,Rice 5kg,Grains,2686,44,118184
2024-03-17,Beans 2kg,Grains,4607,109,502163
2024-03-17,Maize Flour 1kg,Grains,3562,101,359762
2024-03-17,Garri 2kg,Grains,2403,85,204255
2024-03-17,Tomatoes 1kg,Vegetables,523,187,97801
2024-03-17,Onions 1kg,Vegetables,1570,108,169560
2024-03-17,Pepper 0.5kg,Vegetables,3846,53,203838
2024-03-17,Spinach Bunch,Vegetables,493,134,66062
2024-03-17,Milk 1L,Dairy,4802,60,288120
2024-03-17,Yoghurt 500ml,Dairy,2118,163,345234
2024-03-17,Butter 250g,Dairy,4230,169,714870
2024-03-17,Cheese 200g,Dairy,2109,177,373293
2024-03-17,Coke 50cl,Beverages,2299,80,183920
2024-03-17,Pepsi 50cl,Beverages,3337,63,210231
2024-03-17,Malt 33cl,Beverages,3897,87,339039
2024-03-17,Juice 1L,Beverages,3675,190,698250
2024-03-17,Biscuits Pack,Snacks,595,93,55335
2024-03-17,Chin Chin 500g,Snacks,3135,168,526680
2024-03-17,Plantain Chips 200g,Snacks,4159,86,357674
2024-03-17,Groundnut 500g,Snacks,1315,33,43395
2024-03-17,Chicken 1kg,Proteins,2637,72,189864
2024-03-17,Beef 1kg,Proteins,831,182,151242
2024-03-17,Fish 1kg,Proteins,3555,53,188415
2024-03-17,Eggs Crate,Proteins,1104,83,91632
2024-03-17,Detergent 1kg,Household,1864,85,158440
2024-03-17,Soap Bar,Household,1520,70,106400
2024-03-17,Toothpaste 100ml,Household,3046,40,121840
2024-03-17,Tissue Roll Pack,Household,4724,139,656636
2024-03-18,Rice 5kg,Grains,4231,146,617726
2024-03-18,Beans 2kg,Grains,575,30,17250
2024-03-18,Maize Flour 1kg,Grains,2961,101,299061
2024-03-18,Garri 2kg,Grains,1507,62,93434
2024-03-18,Tomatoes 1kg,Vegetables,3612,67,242004
2024-03-18,Onions 1kg,Vegetables,929,77,71533
2024-03-18,Pepper 0.5kg,Vegetables,2379,108,256932
2024-03-18,Spinach Bunch,Vegetables,1552,26,40352
2024-03-18,Milk 1L,Dairy,4328,31,134168
2024-03-18,Yoghurt 500ml,Dairy,603,48,28944
2024-03-18,Butter 250g,Dairy,1364,56,76384
2024-03-18,Cheese 200g,Dairy,892,60,53520
2024-03-18,Coke 50cl,Beverages,1732,124,214768
2024-03-18,Pepsi 50cl,Beverages,3842,143,549406
2024-03-18,Malt 33cl,Beverages,1781,71,126451
2024-03-18,Juice 1L,Beverages,2398,189,453222
2024-03-18,Biscuits Pack,Snacks,3945,195,769275
2024-03-18,Chin Chin 500g,Snacks,1172,190,222680
2024-03-18,Plantain Chips 200g,Snacks,1588,147,233436
2024-03-18,Groundnut 500g,Snacks,2139,118,252402
2024-03-18,Chicken 1kg,Proteins,1005,18,18090
2024-03-18,Beef 1kg,Proteins,4726,158,746708
2024-03-18,Fish 1kg,Proteins,4195,72,302040
2024-03-18,Eggs Crate,Proteins,4734,172,814248
2024-03-18,Detergent 1kg,Household,2289,185,423465
2024-03-18,Soap Bar,Household,4523,126,569898
2024-03-18,Toothpaste 100ml,Household,4730,153,723690
2024-03-18,Tissue Roll Pack,Household,3042,132,401544
2024-03-19,Rice 5kg,Grains,1236,59,72924
2024-03-19,Beans 2kg,Grains,3033,27,81891
2024-03-19,Maize Flour 1kg,Grains,2665,83,221195
2024-03-19,Garri 2kg,Grains,511,110,56210
2024-03-19,Tomatoes 1kg,Vegetables,2067,125,258375
2024-03-19,Onions 1kg,Vegetables,1570,92,144440
2024-03-19,Pepper 0.5kg,Vegetables,4239,179,758781
2024-03-19,Spinach Bunch,Vegetables,699,116,81084
2024-03-19,Milk 1L,Dairy,4368,164,716352
2024-03-19,Yoghurt 500ml,Dairy,3267,108,352836
2024-03-19,Butter 250g,Dairy,3420,93,318060
2024-03-19,Cheese 200g,Dairy,3239,121,391919
2024-03-19,Coke 50cl,Beverages,3145,123,386835
2024-03-19,Pepsi 50cl,Beverages,3461,41,141901
2024-03-19,Malt 33cl,Beverages,3186,83,264438
2024-03-19,Juice 1L,Beverages,2294,80,183520
2024-03-19,Biscuits Pack,Snacks,2887,75,216525
2024-03-19,Chin Chin 500g,Snacks,842,171,143982
2024-03-19,Plantain Chips 200g,Snacks,3996,147,587412
2024-03-19,Groundnut 500g,Snacks,455,176,80080
2024-03-19,Chicken 1kg,Proteins,1282,79,101278
2024-03-19,Beef 1kg,Proteins,3312,130,430560
2024-03-19,Fish 1kg,Proteins,2682,139,372798
2024-03-19,Eggs Crate,Proteins,231,66,15246
2024-03-19,Detergent 1kg,Household,4202,93,390786
2024-03-19,Soap Bar,Household,2791,132,368412
2024-03-19,Toothpaste 100ml,Household,4817,171,823707
2024-03-19,Tissue Roll Pack,Household,2739,43,117777
2024-03-20,Rice 5kg,Grains,1164,42,48888
2024-03-20,Beans 2kg,Grains,2014,124,249736
2024-03-20,Maize Flour 1kg,Grains,4015,43,172645
2024-03-20,Garri 2kg,Grains,4889,140,684460
2024-03-20,Tomatoes 1kg,Vegetables,2381,197,469057
2024-03-20,Onions 1kg,Vegetables,4900,70,343000
2024-03-20,Pepper 0.5kg,Vegetables,4166,43,179138
2024-03-20,Spinach Bunch,Vegetables,482,142,68444
2024-03-20,Milk 1L,Dairy,3129,145,453705
2024-03-20,Yoghurt 500ml,Dairy,4528,183,828624
2024-03-20,Butter 250g,Dairy,1177,191,224807
2024-03-20,Cheese 200g,Dairy,271,167,45257
2024-03-20,Coke 50cl,Beverages,4016,26,104416
2024-03-20,Pepsi 50cl,Beverages,3040,79,240160
2024-03-20,Malt 33cl,Beverages,1603,40,64120
2024-03-20,Juice 1L,Beverages,2914,127,370078
2024-03-20,Biscuits Pack,Snacks,4429,60,265740
2024-03-20,Chin Chin 500g,Snacks,3066,73,223818
2024-03-20,Plantain Chips 200g,Snacks,937,77,72149
2024-03-20,Groundnut 500g,Snacks,2623,72,188856
2024-03-20,Chicken 1kg,Proteins,694,46,31924
2024-03-20,Beef 1kg,Proteins,2155,167,359885
2024-03-20,Fish 1kg,Proteins,3562,180,641160
2024-03-20,Eggs Crate,Proteins,1713,145,248385
2024-03-20,Detergent 1kg,Household,4834,118,570412
2024-03-20,Soap Bar,Household,2322,103,239166
2024-03-20,Toothpaste 100ml,Household,3595,119,427805
2024-03-20,Tissue Roll Pack,Household,3586,179,641894
2024-03-21,Rice 5kg,Grains,3282,74,242868
2024-03-21,Beans 2kg,Grains,3903,32,124896
2024-03-21,Maize Flour 1kg,Grains,4617,99,457083
2024-03-21,Garri 2kg,Grains,1082,35,37870
2024-03-21,Tomatoes 1kg,Vegetables,1990,151,300490
2024-03-21,Onions 1kg,Vegetables,3522,42,147924
2024-03-21,Pepper 0.5kg,Vegetables,783,50,39150
2024-03-21,Spinach Bunch,Vegetables,275,83,22825
2024-03-21,Milk 1L,Dairy,1859,63,117117
2024-03-21,Yoghurt 500ml,Dairy,2722,133,362026
2024-03-21,Butter 250g,Dairy,2648,89,235672
2024-03-21,Cheese 200g,Dairy,3717,88,327096
2024-03-21,Coke 50cl,Beverages,1416,165,233640
2024-03-21,Pepsi 50cl,Beverages,4720,44,207680
2024-03-21,Malt 33cl,Beverages,4940,126,622440
2024-03-21,Juice 1L,Beverages,2080,24,49920
2024-03-21,Biscuits Pack,Snacks,399,39,15561
2024-03-21,Chin Chin 500g,Snacks,2545,200,509000
2024-03-21,Plantain Chips 200g,Snacks,1500,43,64500
2024-03-21,Groundnut 500g,Snacks,3572,39,139308
2024-03-21,Chicken 1kg,Proteins,3755,141,529455
2024-03-21,Beef 1kg,Proteins,4605,141,649305
2024-03-21,Fish 1kg,Proteins,1596,61,97356
2024-03-21,Eggs Crate,Proteins,3136,112,351232
2024-03-21,Detergent 1kg,Household,3271,122,399062
2024-03-21,Soap Bar,Household,1083,175,189525
2024-03-21,Toothpaste 100ml,Household,4358,118,514244
2024-03-21,Tissue Roll Pack,Household,1801,74,133274
2024-03-22,Rice 5kg,Grains,1206,14,16884
2024-03-22,Beans 2kg,Grains,2554,164,418856
2024-03-22,Maize Flour 1kg,Grains,4846,10,48460
2024-03-22,Garri 2kg,Grains,3355,189,634095
2024-03-22,Tomatoes 1kg,Vegetables,1089,147,160083
2024-03-22,Onions 1kg,Vegetables,3932,18,70776
2024-03-22,Pepper 0.5kg,Vegetables,1321,102,134742
2024-03-22,Spinach Bunch,Vegetables,4246,87,369402
2024-03-22,Milk 1L,Dairy,3850,30,115500
2024-03-22,Yoghurt 500ml,Dairy,4549,162,736938
2024-03-22,Butter 250g,Dairy,3253,146,474938
2024-03-22,Cheese 200g,Dairy,1134,68,77112
2024-03-22,Coke 50cl,Beverages,271,77,20867
2024-03-22,Pepsi 50cl,Beverages,1677,119,199563
2024-03-22,Malt 33cl,Beverages,1982,21,41622
2024-03-22,Juice 1L,Beverages,3598,28,100744
2024-03-22,Biscuits Pack,Snacks,2213,76,168188
2024-03-22,Chin Chin 500g,Snacks,1951,15,29265
2024-03-22,Plantain Chips 200g,Snacks,2892,162,468504
2024-03-22,Groundnut 500g,Snacks,3996,61,243756
2024-03-22,Chicken 1kg,Proteins,4425,88,389400
2024-03-22,Beef 1kg,Proteins,3691,48,177168
2024-03-22,Fish 1kg,Proteins,1497,78,116766
2024-03-22,Eggs Crate,Proteins,3260,42,136920
2024-03-22,Detergent 1kg,Household,311,158,49138
2024-03-22,Soap Bar,Household,3593,166,596438
2024-03-22,Toothpaste 100ml,Household,3643,155,564665
2024-03-22,Tissue Roll Pack,Household,1661,107,177727
2024-03-23,Rice 5kg,Grains,4412,146,644152
2024-03-23,Beans 2kg,Grains,1912,71,135752
2024-03-23,Maize Flour 1kg,Grains,4116,121,498036
2024-03-23,Garri 2kg,Grains,3505,110,385550
2024-03-23,Tomatoes 1kg,Vegetables,3107,100,310700
2024-03-23,Onions 1kg,Vegetables,3645,113,411885
2024-03-23,Pepper 0.5kg,Vegetables,2198,85,186830
2024-03-23,Spinach Bunch,Vegetables,4317,29,125193
2024-03-23,Milk 1L,Dairy,289,141,40749
2024-03-23,Yoghurt 500ml,Dairy,1812,113,204756
2024-03-23,Butter 250g,Dairy,4813,68,327284
2024-03-23,Cheese 200g,Dairy,4222,125,527750
2024-03-23,Coke 50cl,Beverages,4741,102,483582
2024-03-23,Pepsi 50cl,Beverages,1135,166,188410
2024-03-23,Malt 33cl,Beverages,2449,27,66123
2024-03-23,Juice 1L,Beverages,2211,159,351549
2024-03-23,Biscuits Pack,Snacks,792,104,82368
2024-03-23,Chin Chin 500g,Snacks,3067,56,171752
2024-03-23,Plantain Chips 200g,Snacks,1911,167,319137
2024-03-23,Groundnut 500g,Snacks,2778,75,208350
2024-03-23,Chicken 1kg,Proteins,845,70,59150
2024-03-23,Beef 1kg,Proteins,245,196,48020
2024-03-23,Fish 1kg,Proteins,2311,11,25421
2024-03-23,Eggs Crate,Proteins,3456,121,418176
2024-03-23,Detergent 1kg,Household,3296,196,646016
2024-03-23,Soap Bar,Household,4295,170,730150
2024-03-23,Toothpaste 100ml,Household,2790,187,521730
2024-03-23,Tissue Roll Pack,Household,2272,31,70432
2024-03-24,Rice 5kg,Grains,3306,18,59508
2024-03-24,Beans 2kg,Grains,1305,85,110925
2024-03-24,Maize Flour 1kg,Grains,650,115,74750
2024-03-24,Garri 2kg,Grains,4394,51,224094
2024-03-24,Tomatoes 1kg,Vegetables,4598,174,800052
2024-03-24,Onions 1kg,Vegetables,1984,13,25792
2024-03-24,Pepper 0.5kg,Vegetables,935,18,16830
2024-03-24,Spinach Bunch,Vegetables,4668,108,504144
2024-03-24,Milk 1L,Dairy,2170,119,258230
2024-03-24,Yoghurt 500ml,Dairy,498,93,46314
2024-03-24,Butter 250g,Dairy,2373,124,294252
2024-03-24,Cheese 200g,Dairy,4554,167,760518
2024-03-24,Coke 50cl,Beverages,2000,197,394000
2024-03-24,Pepsi 50cl,Beverages,935,22,20570
2024-03-24,Malt 33cl,Beverages,3330,41,136530
2024-03-24,Juice 1L,Beverages,3055,43,131365
2024-03-24,Biscuits Pack,Snacks,434,38,16492
2024-03-24,Chin Chin 500g,Snacks,1652,149,246148
2024-03-24,Plantain Chips 200g,Snacks,2334,56,130704
2024-03-24,Groundnut 500g,Snacks,3713,20,74260
2024-03-24,Chicken 1kg,Proteins,733,181,132673
2024-03-24,Beef 1kg,Proteins,3340,155,517700
2024-03-24,Fish 1kg,Proteins,3692,32,118144
2024-03-24,Eggs Crate,Proteins,3788,51,193188
2024-03-24,Detergent 1kg,Household,2586,153,395658
2024-03-24,Soap Bar,Household,1458,41,59778
2024-03-24,Toothpaste 100ml,Household,2863,51,146013
2024-03-24,Tissue Roll Pack,Household,1332,131,174492
2024-03-25,Rice 5kg,Grains,2658,142,377436
2024-03-25,Beans 2kg,Grains,1613,42,67746
2024-03-25,Maize Flour 1kg,Grains,3064,183,560712
2024-03-25,Garri 2kg,Grains,1282,31,39742
2024-03-25,Tomatoes 1kg,Vegetables,1585,148,234580
2024-03-25,Onions 1kg,Vegetables,3681,153,563193
2024-03-25,Pepper 0.5kg,Vegetables,3120,72,224640
2024-03-25,Spinach Bunch,Vegetables,3761,189,710829
2024-03-25,Milk 1L,Dairy,316,195,61620
